CODE_IRIS,id_2,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
340880102,84588,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341722301,244521,7,4,1,4,3,15,2.14285714285714,2,0.989743318610787,3,2,1.5,2.5,1
343370103,206363,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341721002,228140,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
342700103,226140,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720901,206934,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
340570105,321085,7,1,1,1,0,7,1,1,0,1,1,1,1,0
343370102,233095,12,1,1,1,0,12,1,1,0,1,1,1,1,0
340950101,146841,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720202,268418,3,1,2,2,0,6,2,2,0,2,2,2,2,0
341720801,224697,3,3,1,4,3,8,2.66666666666667,3,1.24721912892465,1,1,2,3.5,1.5
340580101,385296,5,1,1,1,0,5,1,1,0,1,1,1,1,0
342700103,202907,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341690000,241009,2,2,2,3,1,5,2.5,2.5,0.5,2,2,2,3,1
340220103,427751,7,1,1,1,0,7,1,1,0,1,1,1,1,0
341721502,271945,6,2,1,2,1,7,1.16666666666667,1,0.372677996249965,2,1,1,1,0
341720801,224008,4,3,1,7,6,12,3,2,2.34520787991171,1,2,1.5,4.5,3
340570101,296496,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341721603,283573,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341721401,217894,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341690000,253332,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340270000,441975,2,1,1,1,0,2,1,1,0,1,1,1,1,0
342270000,450876,9,2,2,3,1,22,2.44444444444444,2,0.496903994999953,3,2,2,3,1
340570103,280719,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340880102,100370,6,3,2,4,2,16,2.66666666666667,2.5,0.74535599249993,4,2,2,3,1
342700104,226820,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341721101,232939,10,2,1,2,1,18,1.8,2,0.4,1,2,2,2,0
341722801,244544,4,3,1,7,6,12,3,2,2.34520787991171,1,2,1.5,4.5,3
341722305,256149,3,3,1,3,2,6,2,2,0.816496580927726,1,1,1.5,2.5,1
341721903,299254,1,1,4,4,0,4,4,4,0,4,4,4,4,0
342270000,457030,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
340580102,378450,6,1,1,1,0,6,1,1,0,1,1,1,1,0
340270000,431029,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341160102,213665,3,2,1,3,2,5,1.66666666666667,1,0.942809041582063,3,1,1,2,1
340950101,155038,8,1,1,1,0,8,1,1,0,1,1,1,1,0
341720902,215812,4,4,5,9,4,27,6.75,6.5,1.4790199457749,5,5,5.5,8,2.5
342700101,212427,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341722602,257547,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340770102,269758,3,2,2,3,1,8,2.66666666666667,3,0.471404520791032,2,3,2.5,3,0.5
341722501,254109,5,4,1,5,4,16,3.2,4,1.46969384566991,1,4,2,4,2
341720204,263651,7,2,2,5,3,17,2.42857142857143,2,1.04978131833565,5,2,2,2,0
341720105,243142,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341980103,340433,6,1,1,1,0,6,1,1,0,1,1,1,1,0
341720706,224681,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340570101,291023,4,3,1,3,2,7,1.75,1.5,0.82915619758885,2,1,1,2.5,1.5
341722802,249333,24,3,1,3,2,58,2.41666666666667,2.5,0.640095478989051,1,3,2,3,1
341722101,290351,3,2,5,7,2,17,5.66666666666667,5,0.942809041582063,7,5,5,6,1
341720109,220525,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341720102,250637,1,1,4,4,0,4,4,4,0,4,4,4,4,0
341290101,285673,2,2,1,3,2,4,2,2,1,1,1,1,3,2
340580102,380531,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
342440000,441449,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341160101,182883,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341690000,244420,4,2,1,2,1,7,1.75,2,0.433012701892219,1,2,1.5,2,0.5
343370102,228984,6,2,1,2,1,7,1.16666666666667,1,0.372677996249965,2,1,1,1,0
342270000,448831,4,2,1,2,1,7,1.75,2,0.433012701892219,1,2,1.5,2,0.5
341720204,266388,9,2,1,2,1,15,1.66666666666667,2,0.471404520791032,1,2,1,2,1
340950101,145469,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
341720901,196670,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341340000,170718,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341160102,217082,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341720301,238987,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341721602,273298,8,2,1,2,1,12,1.5,1.5,0.5,1,1,1,2,1
341721002,235661,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341200101,297110,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341721202,256200,2,2,5,7,2,12,6,6,1,5,5,5,7,2
341160102,223242,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341690000,248505,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341290107,279496,3,1,1,1,0,3,1,1,0,1,1,1,1,0
343270102,365509,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341980102,337697,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341721803,284221,2,2,10,15,5,25,12.5,12.5,2.5,10,10,10,15,5
342590101,155620,4,2,1,2,1,7,1.75,2,0.433012701892219,1,2,1.5,2,0.5
343370103,243363,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341722701,271214,1,1,5,5,0,5,5,5,0,5,5,5,5,0
342700103,204961,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342170102,263511,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
340870000,86021,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
340950101,163932,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341721303,236402,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341720301,244474,8,3,1,4,3,14,1.75,1.5,0.968245836551854,4,1,1,2,1
341230101,172703,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341721904,302003,5,2,3,4,1,16,3.2,3,0.4,4,3,3,3,0
341200102,318988,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341722901,247267,1,1,4,4,0,4,4,4,0,4,4,4,4,0
343370101,232395,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341980103,353430,5,1,1,1,0,5,1,1,0,1,1,1,1,0
341720902,218572,1,1,4,4,0,4,4,4,0,4,4,4,4,0
340220103,425019,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
342440000,438012,6,3,1,3,2,11,1.83333333333333,2,0.687184270936277,3,2,1,2,1
341721802,280121,1,1,5,5,0,5,5,5,0,5,5,5,5,0
341720401,192516,7,2,2,3,1,18,2.57142857142857,3,0.494871659305393,2,3,2,3,1
342440000,435265,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341720203,269120,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341690000,234156,2,1,1,1,0,2,1,1,0,1,1,1,1,0
340570107,292332,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341160102,191095,8,2,1,2,1,13,1.625,2,0.484122918275927,1,2,1,2,1
341290108,281552,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340580103,424268,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342170102,255310,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
340580101,390103,5,1,1,1,0,5,1,1,0,1,1,1,1,0
342700103,206330,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
340580101,388711,3,1,2,2,0,6,2,2,0,2,2,2,2,0
342700103,187848,1,1,1,1,0,1,1,1,0,1,1,1,1,0
343270101,373046,8,2,1,2,1,9,1.125,1,0.330718913883074,2,1,1,1,0
341230102,182230,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720704,223298,2,2,1,3,2,4,2,2,1,1,1,1,3,2
340770102,271116,5,2,1,2,1,8,1.6,2,0.489897948556636,1,2,1,2,1
341721601,274662,11,2,1,2,1,12,1.09090909090909,1,0.287479787288034,2,1,1,1,0
343070000,411909,13,2,2,3,1,31,2.38461538461538,2,0.48650425541052,3,2,2,3,1
341720109,229427,6,2,1,2,1,10,1.66666666666667,2,0.471404520791032,1,2,1,2,1
341720901,206256,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341722201,280774,8,2,1,2,1,12,1.5,1.5,0.5,1,1,1,2,1
340770102,276608,3,1,2,2,0,6,2,2,0,2,2,2,2,0
340270000,422156,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341340000,173444,6,1,1,1,0,6,1,1,0,1,1,1,1,0
341230102,178146,7,2,1,2,1,8,1.14285714285714,1,0.349927106111883,2,1,1,1,0
341160102,189014,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341721302,234338,2,1,4,4,0,8,4,4,0,4,4,4,4,0
340880102,91415,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720801,222637,2,2,1,5,4,6,3,3,2,1,1,1,5,4
341720702,218523,2,1,5,5,0,10,5,5,0,5,5,5,5,0
343270101,376466,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341720703,230835,3,3,1,4,3,8,2.66666666666667,3,1.24721912892465,1,1,2,3.5,1.5
343370103,220121,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720106,238321,5,1,1,1,0,5,1,1,0,1,1,1,1,0
341790000,104308,1,1,1,1,0,1,1,1,0,1,1,1,1,0
343070000,408495,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
343270101,362100,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
340880101,68856,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340570103,291689,7,2,1,2,1,10,1.42857142857143,1,0.494871659305394,2,1,1,2,1
341721301,245273,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341690000,243733,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
340900102,331335,7,2,1,2,1,12,1.71428571428571,2,0.451753951452626,1,2,1.5,2,0.5
341721301,243890,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720803,238376,8,3,1,3,2,16,2,2,0.707106781186548,1,2,1.5,2.5,1
341720901,198057,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341720109,219844,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340570107,297808,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
342560000,442728,5,3,1,3,2,9,1.8,2,0.748331477354788,3,1,1,2,1
341721603,289044,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342170101,256658,5,2,1,2,1,9,1.8,2,0.4,1,2,2,2,0
341720102,247224,1,1,5,5,0,5,5,5,0,5,5,5,5,0
342950000,143379,13,2,2,3,1,32,2.46153846153846,2,0.498518515262143,3,2,2,3,1
340900101,337476,5,2,1,2,1,8,1.6,2,0.489897948556636,1,2,1,2,1
342560000,434533,4,1,1,1,0,4,1,1,0,1,1,1,1,0
341722801,241124,2,1,2,2,0,4,2,2,0,2,2,2,2,0
340880101,77061,5,1,1,1,0,5,1,1,0,1,1,1,1,0
340900102,334073,4,1,2,2,0,8,2,2,0,2,2,2,2,0
341721203,250046,4,2,1,5,4,12,3,3,2,1,1,1,5,4
341720401,195953,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720901,211721,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341721803,289006,1,1,3,3,0,3,3,3,0,3,3,3,3,0
342560000,430428,2,1,2,2,0,4,2,2,0,2,2,2,2,0
342560000,447522,2,2,2,3,1,5,2.5,2.5,0.5,2,2,2,3,1
340950101,142049,5,2,1,2,1,7,1.4,1,0.489897948556636,2,1,1,2,1
341230102,172688,6,2,1,2,1,10,1.66666666666667,2,0.471404520791032,1,2,1,2,1
343270101,375781,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
340880101,68156,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341721803,290379,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341640000,379665,1,1,2,2,0,2,2,2,0,2,2,2,2,0
342590101,148763,5,1,2,2,0,10,2,2,0,2,2,2,2,0
341722602,260975,2,2,3,4,1,7,3.5,3.5,0.5,3,3,3,4,1
340950103,135227,3,1,1,1,0,3,1,1,0,1,1,1,1,0
340220101,410696,4,1,2,2,0,8,2,2,0,2,2,2,2,0
340880101,78426,11,3,1,3,2,20,1.81818181818182,2,0.574959574576069,3,2,1.5,2,0.5
341721401,220624,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341722902,247276,8,1,3,3,0,24,3,3,0,3,3,3,3,0
340570103,297156,7,3,1,3,2,13,1.85714285714286,2,0.63887656499994,3,2,1.5,2,0.5
341340000,186452,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
342590102,156285,10,2,1,2,1,18,1.8,2,0.4,1,2,2,2,0
341722801,243860,1,1,7,7,0,7,7,7,0,7,7,7,7,0
341290103,252176,7,2,1,2,1,13,1.85714285714286,2,0.349927106111883,1,2,2,2,0
340570104,310147,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341290102,298658,7,2,1,2,1,10,1.42857142857143,1,0.494871659305394,2,1,1,2,1
341720801,232227,3,3,2,5,3,10,3.33333333333333,3,1.24721912892465,2,2,2.5,4,1.5
340580103,409907,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341721904,306793,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341200102,298460,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
340570101,305396,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720105,234927,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340870000,64761,8,3,1,3,2,16,2,2,0.707106781186548,1,2,1.5,2.5,1
340220103,427073,8,1,1,1,0,8,1,1,0,1,1,1,1,0
341721502,268519,4,3,1,7,6,14,3.5,3,2.59807621135332,5,1,1,6,5
341290103,252172,10,1,1,1,0,10,1,1,0,1,1,1,1,0
342170101,253241,7,2,1,2,1,8,1.14285714285714,1,0.349927106111883,2,1,1,1,0
341230102,179532,5,2,1,2,1,7,1.4,1,0.489897948556636,2,1,1,2,1
341721302,243909,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341720801,228803,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341720803,237007,5,2,1,2,1,8,1.6,2,0.489897948556636,1,2,1,2,1
341980103,350013,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
340900103,336101,2,1,2,2,0,4,2,2,0,2,2,2,2,0
342590101,148082,5,2,2,3,1,11,2.2,2,0.4,3,2,2,2,0
342020102,125554,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341290101,280906,6,1,1,1,0,6,1,1,0,1,1,1,1,0
340580102,386689,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341721802,278071,4,2,2,5,3,14,3.5,3.5,1.5,2,2,2,5,3
340770101,278646,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341722602,256173,8,3,4,6,2,40,5,5,0.5,4,5,5,5,0
341720202,275266,1,1,2,2,0,2,2,2,0,2,2,2,2,0
343070000,413289,5,2,1,2,1,7,1.4,1,0.489897948556636,2,1,1,2,1
341340000,172080,8,2,1,2,1,10,1.25,1,0.433012701892219,2,1,1,1.5,0.5
340570107,299201,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
341721803,284228,1,1,7,7,0,7,7,7,0,7,7,7,7,0
341720101,238328,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341290103,260373,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720502,201382,4,2,1,2,1,6,1.5,1.5,0.5,1,1,1,2,1
341980101,341097,3,1,4,4,0,12,4,4,0,4,4,4,4,0
342700103,197431,5,2,1,2,1,9,1.8,2,0.4,1,2,2,2,0
340570106,310822,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340580101,404437,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341721301,245955,1,1,4,4,0,4,4,4,0,4,4,4,4,0
342700102,202881,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341721203,256211,2,1,6,6,0,12,6,6,0,6,6,6,6,0
341722102,284886,4,1,1,1,0,4,1,1,0,1,1,1,1,0
340580103,408540,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342170102,262833,4,3,1,3,2,7,1.75,1.5,0.82915619758885,2,1,1,2.5,1.5
341722704,280799,3,1,8,8,0,24,8,8,0,8,8,8,8,0
341722102,286259,4,2,2,6,4,16,4,4,2,2,2,2,6,4
340570105,317670,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341721904,300625,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341720405,196620,1,1,8,8,0,8,8,8,0,8,8,8,8,0
341640000,372828,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340270000,439919,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341721804,293807,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341160102,189731,6,1,1,1,0,6,1,1,0,1,1,1,1,0
341722201,282144,1,1,4,4,0,4,4,4,0,4,4,4,4,0
342490000,376305,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720401,203457,1,1,4,4,0,4,4,4,0,4,4,4,4,0
341720501,198645,1,1,5,5,0,5,5,5,0,5,5,5,5,0
341722601,250712,7,3,2,4,2,20,2.85714285714286,3,0.832993127835043,3,2,2,3.5,1.5
341980104,339716,2,2,4,5,1,9,4.5,4.5,0.5,4,4,4,5,1
341290105,308207,9,1,1,1,0,9,1,1,0,1,1,1,1,0
341200101,321042,1,1,4,4,0,4,4,4,0,4,4,4,4,0
342440000,442798,3,2,2,3,1,7,2.33333333333333,2,0.471404520791032,3,2,2,2.5,0.5
341720301,251294,2,1,3,3,0,6,3,3,0,3,3,3,3,0
341721804,294518,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341722305,260932,1,1,4,4,0,4,4,4,0,4,4,4,4,0
341720702,215105,7,2,1,2,1,10,1.42857142857143,1,0.494871659305394,2,1,1,2,1
340950103,129774,1,1,3,3,0,3,3,3,0,3,3,3,3,0
342170102,266245,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340570107,296455,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
341980103,343841,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
342700102,204250,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341720705,234248,1,1,5,5,0,5,5,5,0,5,5,5,5,0
342170101,251879,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341290101,297308,5,2,1,2,1,7,1.4,1,0.489897948556636,2,1,1,2,1
340950103,91517,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341721102,246608,4,1,2,2,0,8,2,2,0,2,2,2,2,0
341721804,285604,6,5,3,8,5,32,5.33333333333333,5.5,1.88561808316413,5,3,3,7,4
340220103,424341,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
342490000,384510,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341720109,219165,2,1,4,4,0,8,4,4,0,4,4,4,4,0
341200102,307366,8,1,2,2,0,16,2,2,0,2,2,2,2,0
342020102,138527,1,1,3,3,0,3,3,3,0,3,3,3,3,0
342020103,133089,4,3,1,3,2,8,2,2,0.707106781186548,1,2,1.5,2.5,1
341980103,348641,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
341720703,223984,2,2,2,3,1,5,2.5,2.5,0.5,2,2,2,3,1
341720501,203433,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341720503,195217,3,3,1,4,3,7,2.33333333333333,2,1.24721912892465,1,1,1.5,3,1.5
341722401,271189,4,1,2,2,0,8,2,2,0,2,2,2,2,0
341721302,237759,2,2,6,10,4,16,8,8,2,6,6,6,10,4
343270102,368245,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341720802,241780,3,3,1,3,2,6,2,2,0.816496580927726,1,1,1.5,2.5,1
341290101,282267,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340580101,386673,8,2,1,2,1,9,1.125,1,0.330718913883074,2,1,1,1,0
342020102,136496,6,1,2,2,0,12,2,2,0,2,2,2,2,0
340220103,432542,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341290104,316419,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341721602,272616,5,3,1,5,4,15,3,4,1.67332005306815,5,1,1,4,3
342700101,202883,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340570107,299186,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
340770101,279303,3,2,1,2,1,5,1.66666666666667,2,0.471404520791032,1,2,1.5,2,0.5
341290103,254921,3,3,1,3,2,6,2,2,0.816496580927726,1,1,1.5,2.5,1
341722305,260941,4,2,2,3,1,9,2.25,2,0.433012701892219,3,2,2,2.5,0.5
341690000,249235,1,1,4,4,0,4,4,4,0,4,4,4,4,0
341720802,232212,1,1,3,3,0,3,3,3,0,3,3,3,3,0
341230101,192553,8,1,1,1,0,8,1,1,0,1,1,1,1,0
341721602,273987,5,3,1,4,3,11,2.2,2,0.979795897113271,1,2,2,2,0
341722302,251350,11,2,1,2,1,14,1.27272727272727,1,0.445361771415123,2,1,1,1.5,0.5
341720101,241071,5,3,1,4,3,11,2.2,2,0.979795897113271,1,2,2,2,0
340900103,334734,3,2,2,3,1,7,2.33333333333333,2,0.471404520791032,3,2,2,2.5,0.5
340580103,409224,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341160101,185612,1,1,2,2,0,2,2,2,0,2,2,2,2,0
340580102,377796,2,1,1,1,0,2,1,1,0,1,1,1,1,0
340570105,319026,12,1,1,1,0,12,1,1,0,1,1,1,1,0
341160101,176043,5,2,1,2,1,9,1.8,2,0.4,1,2,2,2,0
342590101,141234,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341200102,311450,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720301,241737,4,2,2,3,1,10,2.5,2.5,0.5,2,2,2,3,1
341720702,213743,7,2,1,2,1,8,1.14285714285714,1,0.349927106111883,2,1,1,1,0
342560000,429723,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341230101,180911,1,1,5,5,0,5,5,5,0,5,5,5,5,0
340770102,282758,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341721904,324556,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341160101,165773,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341720109,215749,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720109,223258,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342270000,446082,6,1,1,1,0,6,1,1,0,1,1,1,1,0
341230101,191189,5,2,1,2,1,7,1.4,1,0.489897948556636,2,1,1,2,1
341721101,236362,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
341290102,293191,6,2,1,2,1,8,1.33333333333333,1,0.471404520791032,2,1,1,2,1
341200101,297792,10,2,1,2,1,12,1.2,1,0.4,2,1,1,1,0
341290109,293181,4,1,1,1,0,4,1,1,0,1,1,1,1,0
341721701,260996,2,2,2,6,4,8,4,4,2,2,2,2,6,4
341721901,295821,2,2,1,3,2,4,2,2,1,1,1,1,3,2
341720802,240413,2,2,1,3,2,4,2,2,1,1,1,1,3,2
342590102,151493,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341290102,291820,3,1,1,1,0,3,1,1,0,1,1,1,1,0
341722301,249319,4,2,2,3,1,11,2.75,3,0.433012701892219,2,3,2.5,3,0.5
343370103,200950,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341721203,251420,2,2,3,4,1,7,3.5,3.5,0.5,3,3,3,4,1
341160101,177415,23,3,1,3,2,49,2.1304347826087,3,0.946588741612054,2,3,1,3,2
341722101,288980,3,2,2,3,1,7,2.33333333333333,2,0.471404520791032,3,2,2,2.5,0.5
340570103,295788,4,2,1,2,1,6,1.5,1.5,0.5,1,1,1,2,1
341290101,300040,6,1,1,1,0,6,1,1,0,1,1,1,1,0
341721101,232944,7,2,1,2,1,11,1.57142857142857,2,0.494871659305394,1,2,1,2,1
341690000,236902,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
342590101,149433,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720202,271846,3,1,2,2,0,6,2,2,0,2,2,2,2,0
341200102,318302,4,2,1,2,1,5,1.25,1,0.433012701892219,2,1,1,1.5,0.5
341720203,280754,2,2,1,2,1,3,1.5,1.5,0.5,1,1,1,2,1
342590101,142569,2,1,1,1,0,2,1,1,0,1,1,1,1,0
343370103,197480,2,2,3,6,3,9,4.5,4.5,1.5,3,3,3,6,3
341290103,249439,3,1,1,1,0,3,1,1,0,1,1,1,1,0
340220103,425705,5,2,1,2,1,6,1.2,1,0.4,2,1,1,1,0
340570101,316320,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341722602,257556,7,3,1,4,3,13,1.85714285714286,2,0.989743318610787,4,1,1,2,1
341720902,217203,2,1,3,3,0,6,3,3,0,3,3,3,3,0
341290107,265152,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341722602,256191,9,3,2,4,2,24,2.66666666666667,2,0.816496580927726,3,2,2,3,1
341690000,235514,1,1,1,1,0,1,1,1,0,1,1,1,1,0
342700102,200821,6,2,1,2,1,7,1.16666666666667,1,0.372677996249965,2,1,1,1,0
343370103,240605,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720109,222572,5,3,1,4,3,12,2.4,2,1.35646599662505,2,1,1,4,3
341340000,183023,9,2,1,2,1,14,1.55555555555556,2,0.496903994999953,1,2,1,2,1
340950102,113354,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341722304,260241,1,1,7,7,0,7,7,7,0,7,7,7,7,0
341720501,202749,5,1,2,2,0,10,2,2,0,2,2,2,2,0
341690000,250565,1,1,1,1,0,1,1,1,0,1,1,1,1,0
341720902,214441,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
342020102,137865,2,1,1,1,0,2,1,1,0,1,1,1,1,0
340580102,380508,1,1,1,1,0,1,1,1,0,1,1,1,1,0
340270000,433075,2,1,2,2,0,4,2,2,0,2,2,2,2,0
341720109,225314,1,1,2,2,0,2,2,2,0,2,2,2,2,0
341720902,213762,3,2,1,2,1,4,1.33333333333333,1,0.471404520791032,2,1,1,1.5,0.5
340880101,87985,1,1,4,4,0,4,4,4,0,4,4,4,4,0
341690000,230724,1,1,4,4,0,4,4,4,0,4,4,4,4,0
340770102,267700,2,1,1,1,0,2,1,1,0,1,1,1,1,0
341980101,337665,4,1,1,1,0,4,1,1,0,1,1,1,1,0
