"","surface","dBestAD","dBestCVM","dBestKS","dBestAIC","CODE_IRIS"
"3963",890,1.68185057633856e-06,1.68185057633856e-06,1.33127059731692e-06,1.33127059731692e-06,"341720101"
"3964",910,1.38449086475109e-06,1.38449086475109e-06,1.08928456356677e-06,1.08928456356677e-06,"341720101"
"3965",930,1.13970585826487e-06,1.13970585826487e-06,8.91284508811531e-07,8.91284508811531e-07,"341720101"
"3966",950,9.38200082379597e-07,9.38200082379597e-07,7.29275069359521e-07,7.29275069359521e-07,"341720101"
"3967",970,7.72321549629621e-07,7.72321549629621e-07,5.96714204646629e-07,5.96714204646629e-07,"341720101"
"3968",990,6.35771182741127e-07,6.35771182741127e-07,4.88249025624547e-07,4.88249025624547e-07,"341720101"
"3969",1010,5.23363613248775e-07,5.23363613248775e-07,3.9949964181679e-07,3.9949964181679e-07,"341720101"
"3970",1030,4.30830272130066e-07,4.30830272130066e-07,3.26882298654032e-07,3.26882298654032e-07,"341720101"
"3971",1050,3.54657295014196e-07,3.54657295014196e-07,2.67464663265822e-07,2.67464663265822e-07,"341720101"
"3972",1070,2.91952086572073e-07,2.91952086572073e-07,2.18847415080171e-07,2.18847415080171e-07,"341720101"
"3973",1090,2.40333476998902e-07,2.40333476998902e-07,1.79067359786786e-07,1.79067359786786e-07,"341720101"
"3974",1110,1.97841299387743e-07,1.97841299387743e-07,1.46518154346323e-07,1.46518154346323e-07,"341720101"
"3975",1130,1.62861954282005e-07,1.62861954282005e-07,1.19885441872903e-07,1.19885441872903e-07,"341720101"
"3976",1150,1.34067134792571e-07,1.34067134792571e-07,9.80937770966533e-08,9.80937770966533e-08,"341720101"
"3977",1170,1.10363385424974e-07,1.10363385424974e-07,8.02631992238816e-08,8.02631992238816e-08,"341720101"
"3978",1190,9.08505791617489e-08,9.08505791617489e-08,6.56736985803383e-08,6.56736985803383e-08,"341720101"
"3979",1210,7.47877360072126e-08,7.47877360072126e-08,5.37361421788159e-08,5.37361421788159e-08,"341720101"
"3980",1230,6.15648849868803e-08,6.15648849868803e-08,4.39684841676697e-08,4.39684841676697e-08,"341720101"
"3981",1250,5.0679901088091e-08,5.0679901088091e-08,3.59763005235747e-08,3.59763005235747e-08,"341720101"
"3982",1270,4.17194375470049e-08,4.17194375470049e-08,2.94368619674696e-08,2.94368619674696e-08,"341720101"
"3983",1290,3.43432294039625e-08,3.43432294039625e-08,2.40861019582609e-08,2.40861019582609e-08,"341720101"
"3984",1310,2.82711722698637e-08,2.82711722698637e-08,1.97079535238793e-08,1.97079535238793e-08,"341720101"
"3985",1330,2.32726856321815e-08,2.32726856321815e-08,1.61256243443815e-08,1.61256243443815e-08,"341720101"
"3986",1350,1.91579567824181e-08,1.91579567824181e-08,1.31944577696022e-08,1.31944577696022e-08,"341720101"
"3987",1370,1.57707328615944e-08,1.57707328615944e-08,1.07960914948682e-08,1.07960914948682e-08,"341720101"
"3988",1390,1.29823873086522e-08,1.29823873086522e-08,8.83367801851541e-09,8.83367801851541e-09,"341720101"
"3989",1410,1.06870353908725e-08,1.06870353908725e-08,7.22797388035245e-09,7.22797388035245e-09,"341720101"
"3990",1430,8.79751333328674e-09,8.79751333328674e-09,5.91413976211885e-09,5.91413976211885e-09,"341720101"
"3991",1450,7.24206835840183e-09,7.24206835840183e-09,4.83912223603243e-09,4.83912223603243e-09,"341720101"
"3992",1470,5.96163394368742e-09,5.96163394368742e-09,3.95951143482514e-09,3.95951143482514e-09,"341720101"
"3993",1490,4.90758682735898e-09,4.90758682735898e-09,3.23978813466904e-09,3.23978813466904e-09,"341720101"
"3994",1510,4.03990058691369e-09,4.03990058691369e-09,2.65088946712584e-09,2.65088946712584e-09,"341720101"
"3995",1530,3.32562567434566e-09,3.32562567434566e-09,2.16903534268811e-09,2.16903534268811e-09,"341720101"
"3996",1550,2.7376381888437e-09,2.7376381888437e-09,1.77476819617496e-09,1.77476819617496e-09,"341720101"
"3997",1570,2.25360987282192e-09,2.25360987282192e-09,1.45216727831209e-09,1.45216727831209e-09,"341720101"
"3998",1590,1.85516021787581e-09,1.85516021787581e-09,1.18820576610809e-09,1.18820576610809e-09,"341720101"
"3999",1610,1.52715848270558e-09,1.52715848270558e-09,9.72224731749593e-10,9.72224731749593e-10,"341720101"
"4000",1630,1.25714911781044e-09,1.25714911781044e-09,7.95502728556516e-10,7.95502728556516e-10,"341720101"
"4001",1650,1.03487877801106e-09,1.03487877801106e-09,6.50903613614153e-10,6.50903613614153e-10,"341720101"
"4002",1670,8.51906961556765e-10,8.51906961556765e-10,5.32588385944001e-10,5.32588385944001e-10,"341720101"
"4003",1690,7.01285490213351e-10,7.01285490213351e-10,4.35779404061783e-10,4.35779404061783e-10,"341720101"
"4004",1710,5.7729465889687e-10,5.7729465889687e-10,3.56567461883048e-10,3.56567461883048e-10,"341720101"
"4005",10,0.00878353262863232,0.00878353262863232,0.00907331406210296,0.00907331406210296,"341722301"
"4006",30,0.007230559513235,0.007230559513235,0.00742405110438205,0.00742405110438205,"341722301"
"4007",50,0.00595215992071447,0.00595215992071447,0.00607457588519775,0.00607457588519775,"341722301"
"4008",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"341722301"
"4009",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"341722301"
"4010",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"341722301"
"4011",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"341722301"
"4012",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"341722301"
"4013",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"341722301"
"4014",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"341722301"
"4015",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"341722301"
"4016",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"341722301"
"4017",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"341722301"
"4018",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"341722301"
"4019",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"341722301"
"4020",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"341722301"
"4021",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"341722301"
"4022",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"341722301"
"4023",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"341722301"
"4024",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"341722301"
"4025",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"341722301"
"4026",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"341722301"
"4027",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"341722301"
"4028",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"341722301"
"4029",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"341722301"
"4030",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"341722301"
"4031",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"341722301"
"4032",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"341722301"
"4033",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"341722301"
"4034",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"341722301"
"4035",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"341722301"
"4036",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"341722301"
"4037",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"341722301"
"4038",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"341722301"
"4039",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"341722301"
"4040",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"341722301"
"4041",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"341722301"
"4042",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"341722301"
"4043",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"341722301"
"4044",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"341722301"
"4045",810,3.6624918241461e-06,3.6624918241461e-06,2.9700673948764e-06,2.9700673948764e-06,"341722301"
"4046",830,3.01494469490558e-06,3.01494469490558e-06,2.4301960642053e-06,2.4301960642053e-06,"341722301"
"4047",850,2.4818871822215e-06,2.4818871822215e-06,1.98845754162583e-06,1.98845754162583e-06,"341722301"
"4048",870,2.04307694123998e-06,2.04307694123998e-06,1.62701415457259e-06,1.62701415457259e-06,"341722301"
"4049",890,1.68185057633856e-06,1.68185057633856e-06,1.33127059731692e-06,1.33127059731692e-06,"341722301"
"4050",910,1.38449086475109e-06,1.38449086475109e-06,1.08928456356677e-06,1.08928456356677e-06,"341722301"
"4051",930,1.13970585826487e-06,1.13970585826487e-06,8.91284508811531e-07,8.91284508811531e-07,"341722301"
"4052",950,9.38200082379597e-07,9.38200082379597e-07,7.29275069359521e-07,7.29275069359521e-07,"341722301"
"4053",970,7.72321549629621e-07,7.72321549629621e-07,5.96714204646629e-07,5.96714204646629e-07,"341722301"
"4054",990,6.35771182741127e-07,6.35771182741127e-07,4.88249025624547e-07,4.88249025624547e-07,"341722301"
"4055",1010,5.23363613248775e-07,5.23363613248775e-07,3.9949964181679e-07,3.9949964181679e-07,"341722301"
"4056",1030,4.30830272130066e-07,4.30830272130066e-07,3.26882298654032e-07,3.26882298654032e-07,"341722301"
"4057",1050,3.54657295014196e-07,3.54657295014196e-07,2.67464663265822e-07,2.67464663265822e-07,"341722301"
"4058",1070,2.91952086572073e-07,2.91952086572073e-07,2.18847415080171e-07,2.18847415080171e-07,"341722301"
"4059",1090,2.40333476998902e-07,2.40333476998902e-07,1.79067359786786e-07,1.79067359786786e-07,"341722301"
"4060",1110,1.97841299387743e-07,1.97841299387743e-07,1.46518154346323e-07,1.46518154346323e-07,"341722301"
"4061",1130,1.62861954282005e-07,1.62861954282005e-07,1.19885441872903e-07,1.19885441872903e-07,"341722301"
"4062",1150,1.34067134792571e-07,1.34067134792571e-07,9.80937770966533e-08,9.80937770966533e-08,"341722301"
"4063",1170,1.10363385424974e-07,1.10363385424974e-07,8.02631992238816e-08,8.02631992238816e-08,"341722301"
"4064",1190,9.08505791617489e-08,9.08505791617489e-08,6.56736985803383e-08,6.56736985803383e-08,"341722301"
"4065",1210,7.47877360072126e-08,7.47877360072126e-08,5.37361421788159e-08,5.37361421788159e-08,"341722301"
"4066",1230,6.15648849868803e-08,6.15648849868803e-08,4.39684841676697e-08,4.39684841676697e-08,"341722301"
"4067",1250,5.0679901088091e-08,5.0679901088091e-08,3.59763005235747e-08,3.59763005235747e-08,"341722301"
"4068",1270,4.17194375470049e-08,4.17194375470049e-08,2.94368619674696e-08,2.94368619674696e-08,"341722301"
"4069",1290,3.43432294039625e-08,3.43432294039625e-08,2.40861019582609e-08,2.40861019582609e-08,"341722301"
"4070",1310,2.82711722698637e-08,2.82711722698637e-08,1.97079535238793e-08,1.97079535238793e-08,"341722301"
"4071",1330,2.32726856321815e-08,2.32726856321815e-08,1.61256243443815e-08,1.61256243443815e-08,"341722301"
"4072",1350,1.91579567824181e-08,1.91579567824181e-08,1.31944577696022e-08,1.31944577696022e-08,"341722301"
"4073",10,0.00878353262863232,0.00878353262863232,0.00907331406210296,0.00907331406210296,"341720705"
"4074",30,0.007230559513235,0.007230559513235,0.00742405110438205,0.00742405110438205,"341720705"
"4075",50,0.00595215992071447,0.00595215992071447,0.00607457588519775,0.00607457588519775,"341720705"
"4076",70,0.0048997878596962,0.0048997878596962,0.00497039576724432,0.00497039576724432,"341720705"
"4077",90,0.00403348051628701,0.00403348051628701,0.00406692327990171,0.00406692327990171,"341720705"
"4078",110,0.00332034070476587,0.00332034070476587,0.00332767564981581,0.00332767564981581,"341720705"
"4079",130,0.00273328762868893,0.00273328762868893,0.00272280160412681,0.00272280160412681,"341720705"
"4080",150,0.00225002851376686,0.00225002851376686,0.00222787595775625,0.00222787595775625,"341720705"
"4081",170,0.00185221206126494,0.00185221206126494,0.0018229133094477,0.0018229133094477,"341720705"
"4082",190,0.00152473157513541,0.00152473157513541,0.00149156101900227,0.00149156101900227,"341720705"
"4083",210,0.00125515129980701,0.00125515129980701,0.00122043887763437,0.00122043887763437,"341720705"
"4084",230,0.00103323418436279,0.00103323418436279,0.000998598806931653,0.000998598806931653,"341720705"
"4085",250,0.000850553140406247,0.000850553140406247,0.00081708276873172,0.00081708276873172,"341720705"
"4086",270,0.000700171031508299,0.000700171031508299,0.000668561034044964,0.000668561034044964,"341720705"
"4087",290,0.00057637724214297,0.00057637724214297,0.000547036204100922,0.000547036204100922,"341720705"
"4088",310,0.000474470822571297,0.000474470822571297,0.000447601031706283,0.000447601031706283,"341720705"
"4089",330,0.00039058197480955,0.00039058197480955,0.00036624026359244,0.00036624026359244,"341720705"
"4090",350,0.000321525100783629,0.000321525100783629,0.000299668502024985,0.000299668502024985,"341720705"
"4091",370,0.00026467783231505,0.00026467783231505,0.000245197538427482,0.000245197538427482,"341720705"
"4092",390,0.000217881449218911,0.000217881449218911,0.000200627801869827,0.000200627801869827,"341720705"
"4093",410,0.000179358903987191,0.000179358903987191,0.000164159539044569,0.000164159539044569,"341720705"
"4094",430,0.000147647340123779,0.000147647340123779,0.00013432013912414,0.00013432013912414,"341720705"
"4095",450,0.000121542541580114,0.000121542541580114,0.000109904668832129,0.000109904668832129,"341720705"
"4096",470,0.000100053203812336,0.000100053203812336,8.99272164983115e-05,8.99272164983115e-05,"341720705"
"4097",490,8.23632899474496e-05,8.23632899474496e-05,7.35810803405118e-05,7.35810803405118e-05,"341720705"
"4098",510,6.78010425702255e-05,6.78010425702255e-05,6.02061933516925e-05,6.02061933516925e-05,"341720705"
"4099",530,5.58134743833393e-05,5.58134743833393e-05,4.9262469389236e-05,4.9262469389236e-05,"341720705"
"4100",550,4.59453690481697e-05,4.59453690481697e-05,4.03079941651417e-05,4.03079941651417e-05,"341720705"
"4101",570,3.78219947834434e-05,3.78219947834434e-05,3.29811804759448e-05,3.29811804759448e-05,"341720705"
"4102",590,3.11348742873098e-05,3.11348742873098e-05,2.69861670895927e-05,2.69861670895927e-05,"341720705"
"4103",610,2.56300706093622e-05,2.56300706093622e-05,2.20808716873726e-05,2.20808716873726e-05,"341720705"
"4104",630,2.10985441398952e-05,2.10985441398952e-05,1.8067215431355e-05,1.8067215431355e-05,"341720705"
"4105",650,1.73682145323666e-05,1.73682145323666e-05,1.4783124419389e-05,1.4783124419389e-05,"341720705"
"4106",670,1.42974261182273e-05,1.42974261182273e-05,1.20959850414948e-05,1.20959850414948e-05,"341720705"
"4107",690,1.17695686695502e-05,1.17695686695502e-05,9.89728896092954e-06,9.89728896092954e-06,"341720705"
"4108",710,9.68864923810726e-06,9.68864923810726e-06,8.09825148097506e-06,8.09825148097506e-06,"341720705"
"4109",730,7.97564691575599e-06,7.97564691575599e-06,6.62622636441197e-06,6.62622636441197e-06,"341720705"
"4110",750,6.56551209167677e-06,6.56551209167677e-06,5.42177233388925e-06,5.42177233388925e-06,"341720705"
"4111",770,5.40469625614913e-06,5.40469625614913e-06,4.4362527966754e-06,4.4362527966754e-06,"341720705"
"4112",790,4.44911854754841e-06,4.44911854754841e-06,3.62987186920349e-06,3.62987186920349e-06,"341720705"
"4113",810,3.6624918241461e-06,3.6624918241461e-06,2.9700673948764e-06,2.9700673948764e-06,"341720705"
"4114",830,3.01494469490558e-06,3.01494469490558e-06,2.4301960642053e-06,2.4301960642053e-06,"341720705"
"4115",850,2.4818871822215e-06,2.4818871822215e-06,1.98845754162583e-06,1.98845754162583e-06,"341720705"
"4116",870,2.04307694123998e-06,2.04307694123998e-06,1.62701415457259e-06,1.62701415457259e-06,"341720705"
"4117",890,1.68185057633856e-06,1.68185057633856e-06,1.33127059731692e-06,1.33127059731692e-06,"341720705"
"4118",910,1.38449086475109e-06,1.38449086475109e-06,1.08928456356677e-06,1.08928456356677e-06,"341720705"
"4119",930,1.13970585826487e-06,1.13970585826487e-06,8.91284508811531e-07,8.91284508811531e-07,"341720705"
"4120",950,9.38200082379597e-07,9.38200082379597e-07,7.29275069359521e-07,7.29275069359521e-07,"341720705"
"4121",970,7.72321549629621e-07,7.72321549629621e-07,5.96714204646629e-07,5.96714204646629e-07,"341720705"
"4122",990,6.35771182741127e-07,6.35771182741127e-07,4.88249025624547e-07,4.88249025624547e-07,"341720705"
"4123",1010,5.23363613248775e-07,5.23363613248775e-07,3.9949964181679e-07,3.9949964181679e-07,"341720705"
"4124",1030,4.30830272130066e-07,4.30830272130066e-07,3.26882298654032e-07,3.26882298654032e-07,"341720705"
"4125",1050,3.54657295014196e-07,3.54657295014196e-07,2.67464663265822e-07,2.67464663265822e-07,"341720705"
"4126",1070,2.91952086572073e-07,2.91952086572073e-07,2.18847415080171e-07,2.18847415080171e-07,"341720705"
"4127",1090,2.40333476998902e-07,2.40333476998902e-07,1.79067359786786e-07,1.79067359786786e-07,"341720705"
"4128",1110,1.97841299387743e-07,1.97841299387743e-07,1.46518154346323e-07,1.46518154346323e-07,"341720705"
"4129",1130,1.62861954282005e-07,1.62861954282005e-07,1.19885441872903e-07,1.19885441872903e-07,"341720705"
